cantonner;0
affoler;0
enfreindre;-1
consteller;0
gaver;-1
glorifier;0
esquisser;0
héliporter;0
encrasser;-1
dévaler;0
révolter;0
plaire;0
fissurer;-1
relâcher;-1
manipuler;0
cercler;0
empiler;1
épingler;0
proliférer;1
biler;0
accoupler;1
doper;0
humaniser;0
présager;0
pourchasser;0
débrouiller;0
absenter;-1
fiancer;0
saigner;-1
classifier;0
songer;0
lorgner;0
débourser;-1
capituler;-1
bander;0
dissiper;0
terrifier;-1
guetter;0
déréguler;-1
surbétonner;1
souffler;0
foirer;0
transcender;0
plébisciter;0
souiller;-1
incinérer;-1
cuire;0
dégoûter;-1
écoper;-1
autofinancer;0
perpétrer;1
raconter;0
repeindre;0
inventorier;0
rétablisser;0
niveler;0
démotiver;-1
colporter;-1
adjectiviser;0
guérir;0
légitimer;0
embuer;0
enquiquiner;0
rire;0
déclasser;0
pocher;0
imprégner;0
fourrer;0
prohiber;-1
dépassionner;-1
refacture;0
louper;-1
mouiller;0
ventiler;0
enfermer;-1
végéter;0
ceindre;0
sceller;-1
requisissionner;-1
siéger;0
fustiger;-1
repasser;0
instrumentaliser;0
amenuiser;0
ingérer;0
désaliniser;0
pardonner;0
désespérer;-1
asperger;0
revigorer;0
naviguer;0
solubiliser;0
dénicher;0
automobilistesdévelopper;0
redresser;0
autonomiser;0
solenniser;0
surélever;1
pouponner;0
embobiner;0
étriquer;-1
submerger;0
aveugler;-1
disséminer;0
désirer;0
hâter;0
sous-tendre;0
souder;0
rebroder;0
gronder;-1
longer;0
lessiver;0
télécharger;0
surestimer;0
détendre;0
border;0
griller;0
jardiner;0
conter;0
paupériser;-1
déconsidérer;0
vacciner;0
agencer;0
hérisser;0
cisailler;-1
démissionner;-1
déplier;-1
démarcher;0
canonner;-1
blesser;-1
désapprouver;-1
alimentaireencourager;0
étalonner;0
démentir;-1
infiltrer;0
reboucher;1
coloriser;0
objectiver;0
amurer;0
frémir;0
rebaptiser;0
graviter;0
immatriculer;0
bouder;-1
initialiser;0
inspecter;0
commémorer;0
désolidariser;-1
dédouaner;0
licencier;0
victimer;-1
traumatiser;-1
imbiber;0
déposséder;0
raffermir;0
éclaircir;0
couronner;0
apeurer;-1
comprimer;0
gangrener;-1
rentraîner;0
terroriser;-1
proroger;0
participationinter;0
déchaîner;-1
trembler;0
enneiger;0
présider;0
asséner;0
endurer;0
survenir;0
surcharger;1
enchanter;0
flatter;0
métalliser;0
devancer;0
suspecter;0
potentialiser;0
tancer;0
passionner;0
célébrer;0
atteler;0
verrouiller;-1
institutionnaliser;0
jachérer;0
réfréner;-1
remédier;0
inhiber;-1
promener;0
dénuer;-1
affamer;-1
décrypter;0
reloger;0
innerver;-1
désaxer;-1
fluctuer;0
assoir;0
squatter;-1
expulser;-1
piquer;-1
bousiller;-1
autoconsommer;0
emmagasiner;0
gésir;0
projetscontrôler;0
pincer;0
troubler;-1
contracter;1
accabler;-1
tresser;0
clore;0
familiariser;0
propulser;0
remblayer;0
décerner;0
racler;0
ecoconcevoir;0
réemployer;1
surpeupler;1
populariser;1
claquer;0
télépiloter;0
granuler;0
consoler;0
taller;0
moraliser;0
tercer;0
domicilier;0
déneiger;0
raréfier;0
distiller;0
tuiler;0
universaliser;1
magnifier;0
excentrer;0
regonfler;1
peler;0
flairer;0
contrebalancer;0
approprier;-1
camoufler;-1
amuser;0
rallumer;1
agacer;-1
grouiller;0
conjurer;0
intercepter;0
éplucher;-1
ronfler;0
rassir;0
rechanger;0
avoisiner;0
exagérer;1
affriter;0
ester;0
larguer;-1
feindre;0
récuser;-1
truster;0
reperdre;0
énerver;-1
enfiler;1
remployer;0
mûrir;0
paver;0
ossature;0
concocter;0
ficeler;0
brunir;0
baigner;0
exproprier;-1
côtoyer;0
contractualiser;0
impressionner;0
ecolabeliser;0
démystifier;0
chérer;0
tremper;0
tricoter;0
superposer;1
caricaturer;-1
prospérer;1
communequiper;0
encrer;0
errer;0
achaler;0
militer;0
reprogrammer;0
segreguer;-1
tapisser;0
blanchir;0
purger;-1
dégazer;0
surfiler;0
démaquiller;0
cendrer;0
collectionner;0
herber;0
baguer;0
allaiter;0
déstocker;-1
fesser;-1
retenter;0
electroménager;0
moudre;0
réadapter;0
piper;0
dégrever;-1
transhumer;0
dériver;0
vertir;0
consumer;-1
désinfecter;0
draguer;0
débroussailler;0
broyer;0
tiser;0
bâcher;-1
élaguer;-1
zapper;-1
aseptiser;-1
tarer;0
piétiner;-1
stresser;-1
admonester;0
raccommoder;0
choir;0
outiller;0
devolepper;1
flageller;-1
remuer;0
divorcer;-1
duper;-1
convoyer;0
inculper;-1
doler;0
lacer;0
codifier;0
embrasser;0
blacklister;-1
parlementer;0
révoquer;-1
fouler;-1
étager;0
dépanner;0
crécher;0
tordre;-1
plastronner;0
essaimer;1
coaliser;0
annexer;0
aiguiser;0
transiger;-1
extrapoler;1
accellerer;1
rediscuter;0
naturellesprotéger;0
brusquer;-1
oblitérer;0
tisonner;0
perpétuer;0
réjouir;0
capitaliser;0
traire;0
édulcorer;0
bombarder;-1
dégrossir;-1
transparaître;0
nuire;-1
estomper;0
fatiguer;0
aviser;0
contredire;-1
rengager;0
échecsmontrer;0
coopérer;0
tétaniser;-1
clapir;0
dépolitiser;-1
becter;0
aboyer;0
bluffer;0
territoraliser;0
détacher;-1
insulter;-1
dératiser;-1
éolienssupprimer;0
rabaisser;-1
internationaliser;1
sourire;0
infuser;0
ébranler;0
dodeliner;0
sous-titrer;0
recalculer;0
